year.id,year.display-label,hisp.id,hisp.display-label,GEO.id,GEO.id2,GEO.display-label,wac_sex0_age999,bac_sex0_age999,iac_sex0_age999,aac_sex0_age999,nac_sex0_age999,wac_sex0_age0to17,bac_sex0_age0to17,iac_sex0_age0to17,aac_sex0_age0to17,nac_sex0_age0to17,wac_sex0_age18to64,bac_sex0_age18to64,iac_sex0_age18to64,aac_sex0_age18to64,nac_sex0_age18to64,wac_sex0_age65plus,bac_sex0_age65plus,iac_sex0_age65plus,aac_sex0_age65plus,nac_sex0_age65plus
cen42010,"April 1, 2010 Census",totpop,Total,0400000US23,23,Maine,1288646,22100,18718,18445,1008,261561,10452,5343,6204,334,818058,10954,11919,11296,615,209027,694,1456,945,59
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US23,23,Maine,15292,1351,1039,427,152,5819,624,431,172,68,8657,700,579,231,77,816,27,29,24,7
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US23,23,Maine,1273354,20749,17679,18017,856,255742,9828,4912,6032,266,809401,10254,11340,11064,538,208211,667,1427,921,52
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US23,23,Maine,1288646,22100,18718,18444,1008,261561,10452,5343,6204,334,818058,10954,11919,11295,615,209027,694,1456,945,59
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US23,23,Maine,15371,1363,1042,444,157,5804,619,435,179,72,8742,716,578,240,78,825,28,29,25,7
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US23,23,Maine,1272341,21026,17629,18151,863,254555,9914,4885,6036,265,808659,10430,11304,11176,545,209127,682,1440,939,53
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US23,23,Maine,1287712,22389,18671,18595,1020,260359,10533,5320,6215,337,817401,11146,11882,11416,623,209952,710,1469,964,60
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US23,23,Maine,16063,1417,1072,504,161,5923,638,443,211,78,9264,739,602,272,79,876,40,27,21,4
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US23,23,Maine,1270822,22009,17789,18728,901,249889,10312,4829,6114,281,808183,10959,11432,11578,561,212750,738,1528,1036,59
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US23,23,Maine,1286885,23426,18861,19232,1062,255812,10950,5272,6325,359,817447,11698,12034,11850,640,213626,778,1555,1057,63
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US23,23,Maine,16781,1470,1127,574,163,6031,629,455,240,79,9777,799,637,304,78,973,42,35,30,6
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US23,23,Maine,1269482,22942,17946,19270,941,245898,10485,4790,6210,294,800849,11605,11506,11896,583,222735,852,1650,1164,64
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US23,23,Maine,1286263,24412,19073,19844,1104,251929,11114,5245,6450,373,810626,12404,12143,12200,661,223708,894,1685,1194,70
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US23,23,Maine,17518,1537,1181,617,169,6206,652,458,256,82,10272,839,677,324,82,1040,46,46,37,5
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US23,23,Maine,1267692,23525,18104,19882,969,242310,10616,4738,6277,302,794418,11988,11582,12294,597,230964,921,1784,1311,70
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US23,23,Maine,1285210,25062,19285,20499,1138,248516,11268,5196,6533,384,804690,12827,12259,12618,679,232004,967,1830,1348,75
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US23,23,Maine,18167,1626,1258,704,184,6227,662,481,297,86,10798,910,733,363,92,1142,54,44,44,6
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US23,23,Maine,1267259,24240,18238,20625,1010,239434,10669,4697,6387,306,788559,12589,11591,12793,623,239266,982,1950,1445,81
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US23,23,Maine,1285426,25866,19496,21329,1194,245661,11331,5178,6684,392,799357,13499,12324,13156,715,240408,1036,1994,1489,87
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US23,23,Maine,18654,1699,1284,776,184,6182,653,481,321,81,11257,984,753,400,95,1215,62,50,55,8
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US23,23,Maine,1264763,24833,18376,21320,1043,236756,10666,4703,6562,313,782180,13127,11566,13127,642,245827,1040,2107,1631,88
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US23,23,Maine,1283417,26532,19660,22096,1227,242938,11319,5184,6883,394,793437,14111,12319,13527,737,247042,1102,2157,1686,96
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US24,24,Maryland,392411,62409,25431,9831,3729,121726,23364,8333,3976,1177,256263,37298,16558,5538,2462,14422,1747,540,317,90
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US24,24,Maryland,3264095,1750121,45249,364961,7824,685039,475939,12071,94109,2238,2071202,1120537,29392,240479,5047,507854,153645,3786,30373,539
cen42010,"April 1, 2010 Census",totpop,Total,0400000US24,24,Maryland,3656506,1812530,70680,374792,11553,806765,499303,20404,98085,3415,2327465,1157835,45950,246017,7509,522276,155392,4326,30690,629
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US24,24,Maryland,392417,62413,25431,9831,3729,121726,23365,8333,3976,1177,256268,37300,16558,5538,2462,14423,1748,540,317,90
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US24,24,Maryland,3264163,1750271,45255,364964,7824,685044,475950,12071,94110,2238,2071253,1120622,29397,240480,5047,507866,153699,3787,30374,539
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US24,24,Maryland,3656580,1812684,70686,374795,11553,806770,499315,20404,98086,3415,2327521,1157922,45955,246018,7509,522289,155447,4327,30691,629
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US24,24,Maryland,396470,63124,25531,9961,3769,123232,23674,8351,4061,1194,258569,37674,16621,5584,2484,14669,1776,559,316,91
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US24,24,Maryland,3265975,1755555,45375,368645,7927,683036,475323,12045,94837,2259,2073186,1125155,29486,242842,5103,509753,155077,3844,30966,565
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US24,24,Maryland,3662445,1818679,70906,378606,11696,806268,498997,20396,98898,3453,2331755,1162829,46107,248426,7587,524422,156853,4403,31282,656
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US24,24,Maryland,413853,65756,26184,10523,3845,129630,24768,8502,4451,1277,268227,39059,17051,5718,2464,15996,1929,631,354,104
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US24,24,Maryland,3270775,1775780,45833,382752,8198,675801,471430,11945,97626,2327,2077065,1143352,29841,251818,5279,517909,160998,4047,33308,592
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US24,24,Maryland,3684628,1841536,72017,393275,12043,805431,496198,20447,102077,3604,2345292,1182411,46892,257536,7743,533905,162927,4678,33662,696
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US24,24,Maryland,428829,68288,26955,11131,4016,135264,25956,8725,4889,1426,276051,40259,17526,5860,2485,17514,2073,704,382,105
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US24,24,Maryland,3272843,1792904,46314,395950,8416,669438,467430,11830,100228,2410,2065750,1155639,30108,259528,5377,537655,169835,4376,36194,629
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US24,24,Maryland,3701672,1861192,73269,407081,12432,804702,493386,20555,105117,3836,2341801,1195898,47634,265388,7862,555169,171908,5080,36576,734
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US24,24,Maryland,444638,70941,27739,11695,4207,140729,27139,9144,5213,1499,284775,41636,17818,6071,2597,19134,2166,777,411,111
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US24,24,Maryland,3269416,1812707,46622,409475,8692,661750,465300,11710,102812,2479,2054153,1167014,30201,267379,5536,553513,180393,4711,39284,677
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US24,24,Maryland,3714054,1883648,74361,421170,12899,802479,492439,20854,108025,3978,2338928,1208650,48019,273450,8133,572647,182559,5488,39695,788
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US24,24,Maryland,463128,74290,28722,12259,4399,148388,28674,9603,5516,1594,293860,43156,18272,6288,2681,20880,2460,847,455,124
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US24,24,Maryland,3256975,1831756,46944,423373,8976,654945,465252,11689,105514,2537,2036250,1176010,30249,275507,5722,565780,190494,5006,42352,717
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US24,24,Maryland,3720103,1906046,75666,435632,13375,803333,493926,21292,111030,4131,2330110,1219166,48521,281795,8403,586660,192954,5853,42807,841
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US24,24,Maryland,478070,77164,29626,12726,4532,153585,29908,10025,5735,1645,301855,44494,18643,6512,2751,22630,2762,958,479,136
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US24,24,Maryland,3241665,1849409,47174,437011,9152,646860,463948,11635,107865,2574,2016936,1184550,30220,283592,5805,577869,200911,5319,45554,773
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US24,24,Maryland,3719735,1926573,76800,449737,13684,800445,493856,21660,113600,4219,2318791,1229044,48863,290104,8556,600499,203673,6277,46033,909
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US25,25,Massachusetts,510713,106210,26338,8771,4856,170181,38937,8974,3539,1678,318360,62845,16426,4955,2969,22172,4428,938,277,209
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US25,25,Massachusetts,5123997,463491,36547,392345,7513,1011174,134736,9533,99262,1889,3298272,292934,23610,267522,5050,814551,35821,3404,25561,574
cen42010,"April 1, 2010 Census",totpop,Total,0400000US25,25,Massachusetts,5634710,569701,62885,401116,12369,1181355,173673,18507,102801,3567,3616632,355779,40036,272477,8019,836723,40249,4342,25838,783
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US25,25,Massachusetts,510723,106212,26339,8771,4856,170187,38938,8974,3539,1678,318364,62846,16427,4955,2969,22172,4428,938,277,209
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US25,25,Massachusetts,5124163,463505,36547,392345,7513,1011202,134744,9533,99262,1889,3298410,292940,23610,267522,5050,814551,35821,3404,25561,574
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US25,25,Massachusetts,5634886,569717,62886,401116,12369,1181389,173682,18507,102801,3567,3616774,355786,40037,272477,8019,836723,40249,4342,25838,783
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US25,25,Massachusetts,515678,107423,26545,8985,4907,170927,39345,8959,3577,1678,322156,63558,16620,5115,3015,22595,4520,966,293,214
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US25,25,Massachusetts,5129217,466034,36508,397134,7565,1007773,135103,9507,100065,1917,3304550,294711,23573,271106,5067,816894,36220,3428,25963,581
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US25,25,Massachusetts,5644895,573457,63053,406119,12472,1178700,174448,18466,103642,3595,3626706,358269,40193,276221,8082,839489,40740,4394,26256,795
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US25,25,Massachusetts,535935,112757,27667,9397,5057,174877,40910,9061,3743,1673,336607,66884,17538,5336,3156,24451,4963,1068,318,228
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US25,25,Massachusetts,5126263,478142,36996,413832,7767,992449,136992,9502,103115,1964,3307707,303393,23903,283058,5208,826107,37757,3591,27659,595
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US25,25,Massachusetts,5662198,590899,64663,423229,12824,1167326,177902,18563,106858,3637,3644314,370277,41441,288394,8364,850558,42720,4659,27977,823
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US25,25,Massachusetts,556355,118317,28564,9906,5277,179145,42775,9127,3947,1677,350609,70043,18283,5606,3346,26601,5499,1154,353,254
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US25,25,Massachusetts,5121008,490214,37476,431237,7980,976312,138834,9455,106108,2020,3289187,311447,24225,295396,5336,855509,39933,3796,29733,624
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US25,25,Massachusetts,5677363,608531,66040,441143,13257,1155457,181609,18582,110055,3697,3639796,381490,42508,301002,8682,882110,45432,4950,30086,878
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US25,25,Massachusetts,576554,123736,29472,10476,5502,184094,44259,9250,4167,1707,363675,73439,18971,5919,3520,28785,6038,1251,390,275
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US25,25,Massachusetts,5119402,502923,37966,449958,8275,961309,141076,9439,109474,2098,3279771,319813,24578,308465,5534,878322,42034,3949,32019,643
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US25,25,Massachusetts,5695956,626659,67438,460434,13777,1145403,185335,18689,113641,3805,3643446,393252,43549,314384,9054,907107,48072,5200,32409,918
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US25,25,Massachusetts,597740,129226,30613,10994,5723,189480,45722,9527,4359,1756,377324,76982,19690,6214,3681,30936,6522,1396,421,286
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US25,25,Massachusetts,5112932,514745,38262,468146,8475,946586,142664,9374,112181,2137,3267618,327880,24719,321430,5663,898728,44201,4169,34535,675
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US25,25,Massachusetts,5710672,643971,68875,479140,14198,1136066,188386,18901,116540,3893,3644942,404862,44409,327644,9344,929664,50723,5565,34956,961
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US25,25,Massachusetts,618260,134755,31750,11580,5962,194698,47349,9819,4601,1814,390044,80299,20412,6526,3830,33518,7107,1519,453,318
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US25,25,Massachusetts,5101413,524913,38464,486156,8665,932746,143567,9299,114848,2162,3248329,334850,24801,333968,5784,920338,46496,4364,37340,719
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US25,25,Massachusetts,5719673,659668,70214,497736,14627,1127444,190916,19118,119449,3976,3638373,415149,45213,340494,9614,953856,53603,5883,37793,1037
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US26,26,Michigan,388659,38749,23778,6498,2067,151852,19222,10064,2910,851,218633,18500,13049,3376,1143,18174,1027,665,212,73
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US26,26,Michigan,7746828,1479734,123439,285273,7943,1702560,445139,37631,85221,2453,4857055,899504,75892,182391,4985,1187213,135091,9916,17661,505
cen42010,"April 1, 2010 Census",totpop,Total,0400000US26,26,Michigan,8135487,1518483,147217,291771,10010,1854412,464361,47695,88131,3304,5075688,918004,88941,185767,6128,1205387,136118,10581,17873,578
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US26,26,Michigan,388672,38749,23778,6498,2067,151855,19222,10064,2910,851,218643,18500,13049,3376,1143,18174,1027,665,212,73
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US26,26,Michigan,7747066,1479954,123445,285299,7944,1702559,445155,37632,85225,2453,4857294,899701,75897,182413,4986,1187213,135098,9916,17661,505
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US26,26,Michigan,8135738,1518703,147223,291797,10011,1854414,464377,47696,88135,3304,5075937,918201,88946,185789,6129,1205387,136125,10581,17873,578
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US26,26,Michigan,390016,38931,23874,6492,2097,152098,19235,10075,2904,851,219549,18668,13120,3375,1174,18369,1028,679,213,72
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US26,26,Michigan,7738802,1479066,123469,287004,7977,1694496,442967,37472,85448,2448,4853509,900267,75989,183571,5022,1190797,135832,10008,17985,507
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US26,26,Michigan,8128818,1517997,147343,293496,10074,1846594,462202,47547,88352,3299,5073058,918935,89109,186946,6196,1209166,136860,10687,18198,579
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US26,26,Michigan,398420,39759,24327,6667,2160,153782,19400,10087,2975,883,225280,19330,13548,3463,1198,19358,1029,692,229,79
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US26,26,Michigan,7720726,1480748,124011,296898,8185,1666624,435076,36752,87160,2496,4847768,906771,76814,190226,5150,1206334,138901,10445,19512,539
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US26,26,Michigan,8119146,1520507,148338,303565,10345,1820406,454476,46839,90135,3379,5073048,926101,90362,193689,6348,1225692,139930,11137,19741,618
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US26,26,Michigan,407522,40797,24933,6874,2217,155146,19688,10228,3040,885,231692,20012,13905,3587,1245,20684,1097,800,247,87
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US26,26,Michigan,7711111,1482747,124601,308264,8406,1641101,428418,35973,88965,2536,4818083,909797,77467,197935,5283,1251927,144532,11161,21364,587
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US26,26,Michigan,8118633,1523544,149534,315138,10623,1796247,448106,46201,92005,3421,5049775,929809,91372,201522,6528,1272611,145629,11961,21611,674
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US26,26,Michigan,416166,41726,25436,7069,2239,156390,19916,10313,3077,881,237905,20691,14238,3729,1268,21871,1119,885,263,90
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US26,26,Michigan,7706350,1482675,125134,321073,8704,1619962,423774,35350,91254,2619,4799761,909041,77916,206524,5464,1286627,149860,11868,23295,621
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US26,26,Michigan,8122516,1524401,150570,328142,10943,1776352,443690,45663,94331,3500,5037666,929732,92154,210253,6732,1308498,150979,12753,23558,711
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US26,26,Michigan,424605,42885,26017,7276,2299,157251,20226,10370,3139,882,244224,21459,14682,3857,1319,23130,1200,965,280,98
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US26,26,Michigan,7700710,1484871,125839,334884,8921,1601451,420905,34842,93483,2654,4778980,908197,78412,216329,5604,1320279,155769,12585,25072,663
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US26,26,Michigan,8125315,1527756,151856,342160,11220,1758702,441131,45212,96622,3536,5023204,929656,93094,220186,6923,1343409,156969,13550,25352,761
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US26,26,Michigan,432381,44077,26649,7495,2362,157888,20480,10448,3212,885,250082,22274,15149,3983,1373,24411,1323,1052,300,104
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US26,26,Michigan,7688454,1486311,126455,347619,9154,1584183,417879,34392,95547,2679,4751645,906798,78687,225169,5766,1352626,161634,13376,26903,709
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US26,26,Michigan,8120835,1530388,153104,355114,11516,1742071,438359,44840,98759,3564,5001727,929072,93836,229152,7139,1377037,162957,14428,27203,813
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US27,27,Minnesota,223957,16026,18208,4693,1548,90119,7772,8570,2199,674,128448,8001,9374,2395,838,5390,253,264,99,36
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US27,27,Minnesota,4502262,317966,90649,244398,5271,998021,126707,31922,85353,1836,2851468,180116,53802,148433,3222,652773,11143,4925,10612,213
cen42010,"April 1, 2010 Census",totpop,Total,0400000US27,27,Minnesota,4726219,333992,108857,249091,6819,1088140,134479,40492,87552,2510,2979916,188117,63176,150828,4060,658163,11396,5189,10711,249
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US27,27,Minnesota,223957,16026,18208,4693,1548,90119,7772,8570,2199,674,128448,8001,9374,2395,838,5390,253,264,99,36
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US27,27,Minnesota,4502262,317966,90649,244398,5271,998021,126707,31922,85353,1836,2851468,180116,53802,148433,3222,652773,11143,4925,10612,213
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US27,27,Minnesota,4726219,333992,108857,249091,6819,1088140,134479,40492,87552,2510,2979916,188117,63176,150828,4060,658163,11396,5189,10711,249
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US27,27,Minnesota,225054,16170,18523,4798,1575,90548,7878,8838,2269,695,129025,8034,9414,2430,848,5481,258,271,99,32
